timestamp,ax,ay,az
1263,-0.7368585988973867,0.27137458045996876,0.4981509683791572
1285,-0.7813163121642973,0.3621051253875433,0.4876470581143689
1307,-0.8217748650926101,0.4487542389056641,0.4682574359626923
1328,-0.858817965665926,0.5321900940266403,0.4399560247500274
1350,-0.8911117782447188,0.6089605345861292,0.40437214937206784
1371,-0.9191793524211912,0.679758094709154,0.3620088638783904
1392,-0.9438095157395405,0.7463810484928425,0.3119195467416861
1414,-0.9641043561912154,0.806325736446949,0.2559924743478324
1436,-0.9799792361903525,0.859118347149514,0.19511358693336533
1457,-0.991208390056913,0.9037200537254004,0.13114674980273133
1479,-0.9979080347342069,0.9403259142902695,0.0645142274191849
1501,-0.9999937586111434,0.968492745653707,-0.0035330699030238747
1523,-0.9972840612108737,0.9882523974528516,-0.07345118134437041
1545,-0.9897512010704493,0.9984308573962077,-0.14133896659124567
1567,-0.9775108622010502,0.9991663521664601,-0.20614245014714255
1589,-0.9610460733551947,0.9908460148600184,-0.2656218078740701
1629,-0.9183913704268456,0.9514498166893139,-0.36338286344596876
1650,-0.8906374852356884,0.9194037417326392,-0.4049853805647303
1671,-0.858634499358342,0.8790940572129542,-0.4401260244912988
1692,-0.8222798700336917,0.8304341611912874,-0.46794575135323013
1714,-0.7814186811041766,0.7732997374434828,-0.48761079504540944
1735,-0.7382914812171718,0.7111030140406465,-0.49796416182937686
1756,-0.6918030687085954,0.6426061719829008,-0.49954146526884413
1778,-0.6416499290152557,0.5676306098388184,-0.49214397658824893
1799,-0.5884232717803012,0.4873644054864975,-0.4757714378435622
1820,-0.5335572074926052,0.40432420235070954,-0.4512634662523001
1841,-0.47683412449083207,0.3185389920159414,-0.4191339996287607
1862,-0.4178373257799651,0.2297370960386511,-0.37961434418513457
1884,-0.355932966519332,0.1373599897622726,-0.3326234465779198
1905,-0.2913030311042166,0.042130181923845704,-0.27866946029930645
1927,-0.2271873807323117,-0.05079561034033042,-0.22124667235812717
1948,-0.1612033951433518,-0.14449999442295813,-0.15909504902707722
1972,-0.08639802969374188,-0.2479593347057779,-0.0860749614589457
1993,-0.019783166628182,-0.3372396444366131,-0.01977929494394525
2014,0.04675438300684994,-0.4233695937433153,0.046703253155665266
2035,0.11236001185406345,-0.5049451072625066,0.11164849926949902
2057,0.17875254815689676,-0.5837074587332194,0.17587357081599136
2078,0.24439817856278162,-0.6573825921111439,0.23698679430727326
2099,0.30825510320924365,-0.7245512314652524,0.29324423022520246
2120,0.37043517812949994,-0.7851572163925264,0.3440817972603547
2143,0.43460143651897054,-0.8420731315463617,0.3914120020897223
2164,0.4928792925992892,-0.8881186984799974,0.42885313756017057
2186,0.5517854640139522,-0.9283639559393844,0.46018140277309283
2207,0.607531032516037,-0.9596653234032717,0.48255943416900493
2228,0.6583142765455292,-0.9814127331891971,0.49554158995087866
2250,0.7077441716009993,-0.9951729456503076,0.49999918673367033
2271,0.7531537867623963,-0.9999868186391966,0.49545806900880374
2314,0.834371905513842,-0.9833613848843703,0.4599073710926333
2335,0.8698860807905687,-0.9616487559070946,0.4290736407501429
2357,0.9011505483212742,-0.9315048238193463,0.3906544161654434
2377,0.9273459897504596,-0.8946965879859925,0.3470175473174717
2408,0.9592064104204651,-0.8260467539946325,0.2711740517371394
2432,0.9777026883674368,-0.7623862238705726,0.2053116357734481
2454,0.9897740780301602,-0.6969827888735295,0.14118520772947293
2477,0.9975839556636606,-0.6195226476116582,0.06930338159025068
2498,0.9999919950775584,-0.5450074942424605,0.004001190384274998
2519,0.9981219690524354,-0.46619198113935967,-0.06114289310092905
2542,0.9909895215821871,-0.3734412596698144,-0.13273256131904018
2563,0.9800997012141425,-0.28693891066664134,-0.1945555321635233
2584,0.9648435995964825,-0.19716781309628917,-0.2535847394999733
2616,0.9338272786828172,-0.0586011539078561,-0.3340526296778749
2637,0.9077868672659417,0.0351434140226742,-0.3807546459558771
2658,0.8781787769048719,0.12711579717526436,-0.42006150050968366
2679,0.8445589074941764,0.2185041447276876,-0.4522297524443794
2701,0.8070368966538709,0.30844223077724137,-0.47655610574410084
2722,0.7660697457631924,0.3954272289386807,-0.4923970393456187
2743,0.7213666131028645,0.47963219672740887,-0.4995848993264374
2765,0.6718591454028451,0.5620945713687809,-0.4976319180947313
2786,0.620611792579183,0.637297907547965,-0.48663286371786035
2808,0.5652308093363146,0.7084646333828681,-0.46627743681672956
2830,0.508942978423233,0.7712353564693619,-0.43809823546900634
2851,0.4507062058865119,0.8269940004597615,-0.40233296582775746
2872,0.39046646270267615,0.8756234048716824,-0.3594701230458643
2893,0.3287736803380628,0.9165280839685903,-0.31049673700673747
2914,0.265642042413276,0.9495822592133631,-0.2560979840400084
2935,0.2015829907556679,0.9744266444493679,-0.19744478182975855
2957,0.1346764516790972,0.9913532754441337,-0.13344949900171538
2978,0.06768529826581704,0.9993040732513698,-0.06753007696793663
2999,0.0020433089245214917,0.9985064283541402,-0.002043304658995887
3020,-0.0647077726357446,0.9890419455609791,0.06457216171006074
3041,-0.1315429987253658,0.9708084370912429,0.1303999513313239
3063,-0.1967598341898245,0.9444776632702705,0.19291351709559645
3084,-0.26084834955426917,0.9102191345062791,0.25181772485974574
3104,-0.32382464263995425,0.868216883020205,0.30637603760562104
3125,-0.3853909582846354,0.818841604567827,0.3556208112519754
3147,-0.4460645786565914,0.7617210991445195,0.3992281446984837
3168,-0.5040993373261816,0.6987150732803009,0.4353632142502016
3189,-0.5599282596237259,0.6297685589461052,0.4639235726644687
3210,-0.6133728176754439,0.5553805010581878,0.4844378698722069
3231,-0.6641484031286162,0.47624409115598004,0.49651785193965753
3253,-0.7139122260136358,0.38958128739312003,0.4999064694624176
3274,-0.7596599380398767,0.30064423326426537,0.4940224458148888
3296,-0.8024108167577865,0.20789301157635218,0.47885634905969465
3317,-0.8402294255315301,0.11622219560323775,0.4555984843339819
3338,-0.8740853690516249,0.024302043176043293,0.42460649625429137
3360,-0.9049372263113086,-0.07039267142381288,0.385091585773167
3381,-0.9320518105994635,-0.16600300536718338,0.3377056937979325
3403,-0.9546429447464315,-0.2595609065105405,0.2842477991830977
3425,-0.9725162214981189,-0.34932632652753676,0.2264359432840832
3447,-0.986199431440289,-0.4376488656267367,0.16327686906162345
3468,-0.995031484420364,-0.5194646893317381,0.0990660912147332
3489,-0.9994239638867246,-0.595846586879581,0.033917752033078695
3510,-0.9994346913610564,-0.6690408152245174,-0.03360089479656988
3533,-0.9946180948097249,-0.7387098582906924,-0.10305148504343165
3554,-0.9855181669116507,-0.798254233661221,-0.16711419289529786
3576,-0.971326796784309,-0.8531043032823512,-0.23093129405859575
3597,-0.9530868217143504,-0.898513172071458,-0.2884965790809084
3618,-0.9311503844911629,-0.9350423178809844,-0.3395303757087378
3640,-0.904664837879134,-0.9641247244997979,-0.3854992589702871
3661,-0.873854225245268,-0.9848751197105622,-0.4248574575442112
3683,-0.8388176957132282,-0.9968817736362202,-0.4566627641955329
3704,-0.800665029628925,-0.999896421473678,-0.47968824225109846
3725,-0.7586682970299015,-0.9941319745413796,-0.4942550239076226
3747,-0.713664099333599,-0.9797558503665517,-0.49991319628641806
3767,-0.6660747054720675,-0.9571931812081099,-0.49681515558112677
3789,-0.6150296253632106,-0.9261336323760347,-0.4849533204621284
3810,-0.5611756282873823,-0.8869803321162174,-0.46448324515534933
3831,-0.5052270704372155,-0.8404646514380023,-0.4360041143253269
3852,-0.44591910287380637,-0.7856327872528913,-0.3991302683251524
3874,-0.3837011300482105,-0.7228779135839608,-0.3543316215852436
3895,-0.32160991987011617,-0.6556461160697525,-0.3045235087250397
3917,-0.25739469087314004,-0.5819237085009444,-0.24872212572002622
3938,-0.1906129895810205,-0.5013326114841975,-0.18711815051158232
3963,-0.11349867241251325,-0.4039935659671253,-0.11276526077943855
3984,-0.04826717898978626,-0.3185859934742999,-0.04821092168491302
4006,0.01899834750524478,-0.22801430328259667,0.01899491859055922
4026,0.08348146227128476,-0.13917359051961775,0.08319005606386136
4047,0.1479580442125554,-0.04871319426591489,0.14632956450303705
4067,0.21175553927149263,0.04206975844030221,0.2069534879763839
4088,0.2748380462803995,0.13275959023891534,0.26425418007391327
4109,0.3364060213401204,0.22183890315280444,0.3167992836154887
4129,0.396746734580954,0.3093609195672038,0.36418498313382186
4150,0.45572908338792634,0.3947819556161884,0.4056529030903653
4171,0.5136021875461755,0.47810142039759873,0.4406852804982346
4193,0.5708803744915388,0.5596569260423478,0.46871176937422765
4214,0.6252278319500727,0.635731449539314,0.48795423698715285
4235,0.6752528464533476,0.7041273010379486,0.4980572684502265
4257,0.722730513675826,0.7670342674249324,0.4995007021148682
4278,0.7667995870160159,0.8230380489316352,0.49219837148414913
4299,0.8078808511982569,0.8724187108630974,0.476121226506045
4320,0.8454249110422143,0.9142558346244903,0.45153662487591567
4341,0.8783435325686698,0.9473011127109896,0.4198745201912494
4361,0.9073887322708203,0.9723760799613165,0.3813685740400918
4382,0.9328460772439302,0.9896058698859005,0.33608127654105757
4404,0.9550075348629966,0.998756543462925,0.28323760296390355
4425,0.9728587243287945,0.998998503088254,0.2251193879324808
4447,0.9864282684134306,0.9901088187284943,0.1619644064824381
4469,0.9954603897591359,0.9717567072886927,0.09474467774816134
4491,0.9996149041688056,0.9451225064193759,0.027738968921136233
4512,0.999239025303116,0.9105011311863546,-0.03897506566581397
4533,0.9944448316974072,0.8681580076357682,-0.10467436126454835
4554,0.9852036638769485,0.8180323171224886,-0.1688517812807998
4576,0.9715223515759972,0.7605777375812617,-0.23020020781134562
4597,0.9533392869606804,0.6959588872825154,-0.28781406849898256
4619,0.9308135079100318,0.6251200158371251,-0.3402071972446084
4640,0.9046776043830869,0.5504235616004712,-0.38548017828549624
4661,0.8743144974235136,0.4702996728877405,-0.4243571313482853
4683,0.8390524946277728,0.38365877871227244,-0.45648690201475733
4704,0.8007736124046962,0.2955392709089451,-0.47963707163698344
4726,0.7583612825388857,0.2036783631831373,-0.49432601819534233
4747,0.7134158830766546,0.11187054417132232,-0.4999196721202028
4769,0.6627372347161262,0.014254880897702386,-0.4962921213106695
4791,0.6103228813347288,-0.08085625948111325,-0.48346894929438683
4812,0.5549011850030728,-0.17554382702378593,-0.46163132224255005
4833,0.49900418502774135,-0.26535393218800696,-0.43243681464943823
4854,0.44017385072994913,-0.35404320271602974,-0.39523763300902376
4876,0.37832652921273174,-0.4410938205572953,-0.35020635377011955
4898,0.31381686711328816,-0.5253322675039274,-0.2979639467890105
4920,0.2481926668226548,-0.6042786865732408,-0.2404268894301753
4941,0.18131726229296477,-0.6777835682883674,-0.17831186596230197
4963,0.11548613280626799,-0.7432785087136136,-0.11471342576751774
4984,0.04878638233476664,-0.802618363564472,-0.04872828924207613
5005,-0.01870104175795714,-0.8553276773422391,0.018697771324021818
5027,-0.0852629834915977,-0.8998882811164624,0.08495249675938256
5048,-0.1511462849353423,-0.9364671781088943,0.14940982669107333
5070,-0.21953459159415234,-0.9661520313275287,0.21417898302077026
5091,-0.28482758808690173,-0.9861809516802273,0.2730296770848419
5114,-0.3507485064880522,-0.997615067030239,0.3284653460579034
5135,-0.411841978555662,-0.9997246395900032,0.37529317734246376
5156,-0.4719455803294803,-0.9931284187937747,0.41608028789257545
5177,-0.5300627835995396,-0.977748997195412,0.4494711890405173
5199,-0.5860788835201259,-0.9535766005308302,0.47487275888330477
5220,-0.6391745615281034,-0.9210617939864587,0.49156466719300124
5242,-0.6892611207517184,-0.8805097246343389,0.49937865201206416
5263,-0.7354924351274923,-0.8330742074853783,0.4983203481665196
5284,-0.77960003391759,-0.7770433988870642,0.4882461345841014
5306,-0.8200228381268627,-0.7142566068902846,0.4693243271938981
5327,-0.8567203931535528,-0.6451080007995111,0.4418802074010005
5348,-0.8892687429665767,-0.5708585867657352,0.40673824675971887
5370,-0.918059118735291,-0.4909442881447714,0.36395857697102973
5392,-0.9439552258948576,-0.40173607632772074,0.31157462828112403
5414,-0.9637708715509686,-0.3150201892668263,0.25706807562205963
5434,-0.979102152142525,-0.2271931951018944,0.19911908698418207
5455,-0.9903221489629447,-0.1369778936895731,0.13744458897823672
5477,-0.9974383148715824,-0.04269502900807511,0.07134862508669439
5499,-0.9999968688587105,0.053992498037836095,0.0025024455156658185
5520,-0.9979454906869162,0.14674798122292648,-0.06393706479162328
5541,-0.9916278395475568,0.23654522797834743,-0.12804763941743127
5562,-0.9809867002006529,0.3249533197524848,-0.19038496453551226
5583,-0.9661915483810252,0.41013423657563247,-0.2491086380298959
5603,-0.9472925155022488,0.4917428213178868,-0.30348403396138984
5624,-0.9238987359110111,0.5705953828741838,-0.35351790340698824
5645,-0.8966786353301134,0.6438694992506958,-0.39694356438153927
5667,-0.8651840375255359,0.7124004821281669,-0.4338503993045089
5688,-0.8298239343511247,0.7747553943091098,-0.4630627518005095
5709,-0.7912705583447391,0.8297163458275623,-0.48383519485373094
5730,-0.7495594649897717,0.8773359776634685,-0.49616115290499546
5751,-0.70430320178573,0.9178460282309875,-0.49998434190618524
5773,-0.6540633990180049,0.9516353873904114,-0.49475954309287146
5793,-0.6031687629560694,0.9757631785603457,-0.48109560407656377
5814,-0.5490952853363624,0.9918251579448965,-0.4589117409944846
5835,-0.4929112263222134,0.9993605076971315,-0.42887200621129123
5856,-0.4343403561119316,0.998386598952616,-0.3912315676634284
5877,-0.37444258372453043,0.9889901331087593,-0.3472019239183361
5900,-0.3066450351582296,0.9690340299304185,-0.29187208710110984
5921,-0.242912608578725,0.9419762370629863,-0.23563693298343505
5942,-0.17818506658712774,0.906852188028313,-0.17533356970224373
5964,-0.11272246433473421,0.8639709594439787,-0.11200402909982247
5985,-0.04681049755405234,0.8137145253544172,-0.04675918331642545
6006,0.018987114320984495,0.7567794135397562,0.018983691485328726
6027,0.0847316153983771,0.6933941800623057,0.08442690444311429
6049,0.15414128085208953,0.6196478752370721,0.15229911025622386
6070,0.2190223114621544,0.5445213332106454,0.2137044170433851
6091,0.28319446880851895,0.4644229940985966,0.2716011972983151
6112,0.3469466916012011,0.37918608936415443,0.3253960460559186
6133,0.4080058685012705,0.29225054983325305,0.3725009142401549
6154,0.46745239856643,0.2025744510697606,0.41323644836233653
6176,0.5257548641579778,0.10969122815814329,0.4472260820961451
6206,0.6045150926050086,-0.023861943622290233,0.4815529067099192
6227,0.6563929118302086,-0.1172128086295845,0.4951954223762594
6250,0.7083952605595172,-0.21545253563044575,0.4999966735776827
6272,0.7548703646304755,-0.307613055210164,0.49509986206294765
6293,0.7970996276031169,-0.3954078281699215,0.4813268684619565
6314,0.8349502722216251,-0.4779362884574268,0.45949434028886366
6336,0.8704138997710817,-0.5592690350280978,0.4285227551754296
6357,0.9010313485343641,-0.6334798982419766,0.3908259270841742
6378,0.9283925634249307,-0.7040846449783336,0.3449915362267756
6400,0.9512771768546804,-0.7677595364058608,0.29331399287908383
6421,0.9699062761875971,-0.8247885916246311,0.23615139587429299
6443,0.9843125428616666,-0.8752016099264615,0.1736658131506869
6464,0.9938521115094794,-0.9163387645363423,0.11003509605340556
6486,0.999042764901049,-0.9498943920094146,0.043702313558248024
6507,0.9997431731101193,-0.9748148788275707,-0.02265665569455472
6528,0.99595643199724,-0.9914715986444652,-0.08947428671812836
6549,0.9876942219119256,-0.9993237576305298,-0.15447273654471438
6570,0.9752666415059322,-0.9984667027742573,-0.2155647677467416
6592,0.9578535273999916,-0.9885805390618286,-0.27515019073834496
6613,0.9366030843315882,-0.9702467119376066,-0.3281783732790362
6635,0.9106072828892919,-0.9428126109923441,-0.3763291874895484
6657,0.8805053321776052,-0.9069628310429426,-0.41739143991272404
6678,0.8476608936576991,-0.8646752499872131,-0.44971666663729765
6699,0.8099584612662107,-0.8134343103152074,-0.47503030822188996
6721,0.7674981892819662,-0.7534013676700989,-0.49200556844694854
6742,0.7227180895739541,-0.6882951914224634,-0.4995015049530581
6764,0.6749351178835541,-0.6174887018100678,-0.49801915464027324
6785,0.6234825236258602,-0.5402913390616882,-0.487461884520175
6806,0.5707530697830966,-0.46063482703845393,-0.46865776121940544
6827,0.5156707481515599,-0.37724991034275857,-0.4418199078712523
6849,0.4551209364081842,-0.28578909829897187,-0.4052531688668328
6870,0.39501686588495877,-0.19557057324365054,-0.36289167209064666
6892,0.3326098799490034,-0.10283396626581903,-0.3136725730565085
6913,0.2694375128586135,-0.010250805229149328,-0.25947314095179147
6934,0.20534798788175584,0.08204218974227608,-0.20097182164888258
6955,0.13958510873309724,0.17472069877565086,-0.1382185813249866
6976,0.07389696764102917,0.2649299970453512,-0.07369492456616754
6997,0.00839260397761237,0.35221029738825227,-0.008392308402513489
7018,-0.057710908707993475,0.43723476805768224,0.05761472405009143
7040,-0.12713345763739128,0.5228162061456332,0.12610184850180395
7061,-0.19243101165168766,0.5994196527072998,0.18883457307758064
7082,-0.2568221380898504,0.670814955785916,0.24820798580074027
7103,-0.32032806401596864,0.7367069882205823,0.3034489123705963
7124,-0.3824391434305172,0.7962615039009212,0.35336638074901366
7147,-0.44569852034773483,0.8512788107939948,0.39898179466975875
7168,-0.5041717864206602,0.8963527956388114,0.4354044623066911
7189,-0.5602850463150079,0.9335897929274686,0.46408402839901897
7210,-0.6136886650825972,0.9626688690180345,0.4845367273328294
7231,-0.6643723587087483,0.9835199143223459,0.4965530604752364
7252,-0.712600811108747,0.9960743031571236,0.499939157608708
7273,-0.7581957470476136,0.9999840769446627,0.4943640986101709
7294,-0.7995417677873335,0.9951989274726594,0.480213173502277
7315,-0.8372270829956533,0.9820127460168395,0.45784213834096193
7341,-0.8785575590448101,0.9544896410449032,0.4196311477219279
7362,-0.9087089220420229,0.922171712261996,0.3793226810904785
7383,-0.9340647357645487,0.8829117440321291,0.33355799521466273
7404,-0.9556419978971837,0.8356672752437767,0.2814659692317563
7426,-0.9732564367468718,0.7803993716399966,0.22357780306173025
7447,-0.9863152606041083,0.7192161022798725,0.16261406562286768
7468,-0.9950492168432977,0.6519574703276886,0.09889135363183485
7489,-0.9994503452901066,0.578767581992343,0.03313305724563459
7510,-0.9994573252732154,0.5009289278094271,-0.03292229660046282
7531,-0.9950075179167712,0.4176372302901706,-0.09930174674428306
7553,-0.9860726554238485,0.33053289669839403,-0.16399878930229175
7574,-0.9728495375089676,0.24140929381775061,-0.22515483366473868
7595,-0.9550537291708293,0.14890302967959676,-0.283109201925237
7618,-0.9313177070723063,0.04888197053193408,-0.3391931820321536
7639,-0.9053867799436525,-0.04309946680259785,-0.38441615843608
7660,-0.8753236083439924,-0.1353552486537274,-0.4232518497042745
7681,-0.8416439771366578,-0.22590326530737942,-0.4545153463087395
7702,-0.8041194868698363,-0.31499236374667483,-0.47802306492340135
7723,-0.7631380794765714,-0.40126840757720106,-0.49316688895083294
7744,-0.7187996643660033,-0.4841702753136684,-0.49972193516839675
7765,-0.6711198456058773,-0.5632492462920529,-0.4975339417923774
7787,-0.6202810788452924,-0.6377527481494978,-0.48653583492315733
7808,-0.5665393978546611,-0.7068946996593142,-0.46684809658044857
7829,-0.5103117859180701,-0.7698156769135641,-0.4388627601234094
7850,-0.4526368042948762,-0.8252870119064788,-0.40361396260997057
7873,-0.38699938101364706,-0.8781557847950815,-0.35684437931805896
7895,-0.3237417287592029,-0.9194833993142457,-0.3063067774136953
7915,-0.26129157194228514,-0.9515427902010187,-0.2522142820020529
7936,-0.19682959904278066,-0.975930110714081,-0.1929791619229597
7957,-0.13195285049158906,-0.9918507908792941,-0.13079905394896388
7978,-0.06610916645248974,-0.9993841221832925,-0.06596454579207506
7999,-0.0006344148633722707,-0.9983967223161317,-0.000634414735701907
8020,0.06538120517712964,-0.9889020178630524,0.06524131293365482
8041,0.13099872241522934,-0.9709925129086199,0.12986984577553615
8062,0.1957991811859883,-0.9449274472576489,0.1920092948216873
8083,0.25946193096261394,-0.911049774496743,0.25057622544400104
8104,0.3229471886304761,-0.8688602940743033,0.3056427052363184
8126,0.3862941133873099,-0.8180541156275992,0.3563082877482474
8147,0.44690368333808167,-0.7608698266177972,0.399792026590683
8168,0.5050034028865285,-0.6976655676132657,0.43587719977713696
8189,0.5619044793372944,-0.6271690768682529,0.4648085795233479
8210,0.615146557514159,-0.5527607984654824,0.484989407950647
8231,0.6656449713336684,-0.47377569677348313,0.49674991801646856
8253,0.7139148484386635,-0.3895764585356408,0.4999063970137436
8274,0.7586409702941114,-0.30273373260446246,0.49426136233989354
8295,0.800029607989851,-0.21333934878369828,0.47998618014566397
8317,0.8406896836465066,-0.11504103747638028,0.45524790641359125
8339,0.8748734065172974,-0.022028197927131767,0.42374637953313177
8360,0.9048871779924981,0.07022844557702175,0.3851665800221505
8382,0.9323757441076298,0.1672385887659433,0.33704509026190854
8403,0.9543507749395183,0.25823607724988223,0.28505324732337806
8424,0.9719713855111595,0.3462697032337693,0.22850967842685208
8445,0.985360249193553,0.4313512135424268,0.1679892694815419
8466,0.9944733354176069,0.5129210656090434,0.10440921104511232
8487,0.9992144946276753,0.5894248919986115,0.03959706541531664
8507,0.9996908068324709,0.6598776820144376,-0.024857764404925035
8528,0.9960355113270848,0.7246626257667288,-0.08860384014696673
8548,0.9882430284601114,0.7837812335913957,-0.1510936549586032
8569,0.9764451018886565,0.8361946384454807,-0.21068364534993794
8589,0.9606374085999321,0.8819356092909856,-0.2668701366714554
8610,0.940790015280949,0.9207587703326396,-0.31891830604873567
8630,0.9169751387739747,0.9521979890448462,-0.3658220512485453
8651,0.8893862212493432,0.9758446377580972,-0.4065887737251544
8671,0.857881060059785,0.9916362548051554,-0.4408207338116702
8692,0.8229136212737775,0.9992408013874495,-0.46755195214615974
8713,0.7832204697505522,0.998520741142545,-0.4869626870946398
8733,0.7417895627033292,0.9896311823851311,-0.49746835184330207
8754,0.697117498981134,0.9726904447606147,-0.4998031991367819
8774,0.6496596697188913,0.9479160912013801,-0.49388763475097935
9459,-0.9920759920746637,-0.9809855330686075,0.12464370257180536
9480,-0.998141327487584,-0.9592924578977639,0.060828425753981646
9500,-0.9999951198860036,-0.9301205904193526,-0.003124117301840462
9521,-0.9977396059278023,-0.8934487351117878,-0.06704690453960421
9542,-0.9912913409291494,-0.8490666071075514,-0.13054022583293154
9562,-0.9805103281580806,-0.7969683410133727,-0.19263845736224067
9584,-0.9648693835335429,-0.7358520198448308,-0.2535001695292605
10417,0.9661986932569697,0.30269404135330646,0.2490846085782399
10447,0.9864255626599872,0.17254846428632198,0.16197999621730502
10486,0.9990894932239814,0.002224997703927385,0.042624775163356186
10510,0.9994076321218326,-0.10551578762790587,-0.034394506671023097
10536,0.9933560663844044,-0.2172476674753777,-0.11431679279717913
10563,0.9801555674079996,-0.33055767942429004,-0.1942960669945678
10584,0.9649091237647738,-0.41641732208034327,-0.2533697447936887
10607,0.943777083245607,-0.5048526530680552,-0.31199622735379456
10628,0.9190757787803814,-0.5847864486945837,-0.3621901600610851
10650,0.8903420083418206,-0.6588604563260968,-0.40536588984594213
10672,0.8564069236595562,-0.7291365718824946,-0.4421641313631434
10697,0.8138100483010497,-0.7990340469652045,-0.47293022345890073
10721,0.767345477810567,-0.8583625631364903,-0.4920479352832257
10743,0.7216425213717896,-0.9035554187029904,-0.49956850695326294
10802,0.5816416635725881,-0.9832652472906777,-0.4731335770922415
10826,0.5195851186797353,-0.9968755409237731,-0.4439432384602918
10848,0.4571852365905114,-0.999777784532731,-0.4066075182130839
10872,0.38875362287315535,-0.9919652016538163,-0.35817494330327737
10897,0.3160405638929994,-0.9723590034075139,-0.2998421191412025
10925,0.233083518952809,-0.9371259819463469,-0.2266636344370918
10954,0.1429048247352698,-0.8846345294667014,-0.14143811179950677
10977,0.07201149411279806,-0.8337467038320967,-0.07182453803282944
10998,0.006029526620809005,-0.7792053603440594,-0.006029417017516047
11019,-0.05989349711854322,-0.7180903573178842,0.059785974700279576
11040,-0.12579159882145072,-0.6506040457050022,0.12479239699762246
11061,-0.1910688432811669,-0.5776152516646699,0.18754871289816025
11082,-0.25516839571721794,-0.5001092990052193,0.2467214614689112
11102,-0.3172178238990794,-0.4196353081693955,0.30083438122171435
11123,-0.3788284528030585,-0.3344423977580409,0.3505931980127054
11144,-0.43871047289982773,-0.24655814690486924,0.39423771953946213
11165,-0.4972441100740461,-0.15573189726558165,0.43141430131171626
11186,-0.5522807278239827,-0.0657714768480028,0.4604133585279561
11206,-0.6052767506140345,0.02520062787116618,0.4818094391512037
